id_viaje,id_camion,latitud,longitud,velocidad_kmh,aceleracion_ms2,giros_bruscos,hora_dia,tipo_real
V15943,119,-2.188054,-79.278059,91.87,0.742,1,12.24,normal
V15944,112,-2.581274,-78.850837,42.86,1.03,0,10.32,normal
V15945,118,-2.881416,-78.625615,31.52,0.739,1,19.38,normal
V15946,118,-2.560689,-78.828317,50.23,1.259,0,7.77,normal
V15947,101,-2.878101,-78.592586,28.89,1.38,0,22.91,normal
V15948,125,-2.167335,-79.273933,77.42,0.691,0,13.04,normal
V15949,102,-2.903662,-78.62747,32.02,0.616,2,21.57,normal
V15950,102,-2.153346,-79.297487,91.26,0.589,2,12.27,normal
V15951,124,-2.497305,-78.83734,48.95,0.824,4,9.88,normal
V15952,105,-2.898114,-78.591238,18.92,1.037,2,20.81,normal
V15953,114,-2.586821,-78.844158,39.48,0.581,1,7.39,normal
V15954,104,-2.200945,-79.296198,91.26,0.372,1,12.16,normal
V15955,126,-2.173826,-79.319281,107.04,0.675,0,17.3,normal
V15956,130,-2.934025,-78.617279,26.44,1.259,3,17.08,normal
V15957,121,-2.531392,-78.886744,48.17,0.657,2,6.66,normal
V15958,113,-2.518486,-78.853865,50.93,0.888,1,8.82,normal
V15959,128,-2.563121,-78.833772,32.33,1.185,0,7.73,normal
V15960,113,-2.542925,-78.842021,46.93,0.85,2,8.02,normal
V15961,112,-2.899357,-78.582304,32.9,1.363,3,21.69,normal
V15962,112,-2.585615,-78.858333,48.38,0.525,1,9.44,normal
V15963,108,-2.559168,-78.875515,48.13,0.705,1,11.81,normal
V15964,112,-2.556034,-78.859165,42.53,0.727,0,10.15,normal
V15965,122,-2.207694,-79.286166,97.01,0.506,0,14.54,normal
V15966,127,-2.893494,-78.585787,23.21,0.994,2,17.82,normal
V15967,113,-2.535872,-78.846039,47.87,0.526,1,10.78,normal
V15968,114,-2.572499,-78.869565,48.24,0.637,1,7.59,normal
V15969,102,-2.572983,-78.862518,51.6,1.006,1,4.52,normal
V15970,103,-2.161108,-79.306024,99.12,0.264,0,14.74,normal
V15971,105,-2.933114,-78.616965,29.16,1.03,4,22.2,normal
V15972,116,-2.545722,-78.845271,237.52,-0.363,2,0.93,ruido_sensor
V15973,112,-2.17659,-79.321546,84.54,0.429,1,12.87,normal
V15974,125,-2.906108,-78.622768,39.47,1.14,3,17.82,normal
V15975,101,-2.551907,-78.849965,48.37,0.964,1,8.0,normal
V15976,119,-2.912949,-78.611008,25.16,0.818,5,19.49,normal
V15977,126,-2.602503,-78.851527,43.68,0.55,0,7.7,normal
V15978,111,-2.899117,-78.5926,21.99,1.468,2,20.83,normal
V15979,128,-2.201389,-79.246764,112.3,0.669,0,17.25,normal
V15980,104,-2.883064,-78.593578,27.86,1.098,4,17.25,normal
V15981,107,-2.522976,-78.865602,59.24,1.054,0,5.62,normal
V15982,110,-2.876405,-78.580065,26.99,1.785,1,14.54,normal
V15983,108,-2.573355,-78.840764,47.79,0.9,1,9.62,normal
V15984,115,-2.874508,-78.59759,26.45,1.029,2,17.65,normal
V15985,109,-2.198031,-79.309808,95.18,0.56,0,15.17,normal
V15986,129,-2.572348,-78.843428,49.64,1.153,0,10.34,normal
V15987,129,-2.550771,-78.831149,48.81,1.428,1,9.46,normal
V15988,105,-2.236842,-79.303132,93.22,0.501,1,19.07,normal
V15989,114,-2.538982,-78.845713,55.47,1.007,0,11.44,normal
V15990,127,-2.92434,-78.599145,24.24,1.203,1,20.82,normal
V15991,105,-2.880576,-78.603631,23.56,1.147,4,20.78,normal
V15992,117,-2.217115,-79.348517,95.1,0.311,2,16.35,normal
V15993,113,-2.589918,-78.845878,43.72,0.515,2,7.7,normal
V15994,113,-2.548717,-78.858257,41.93,0.862,5,10.26,normal
V15995,108,-2.532708,-78.854278,50.03,0.459,0,8.9,normal
V15996,119,-2.548421,-78.848887,52.69,0.782,0,6.7,normal
V15997,112,-2.192564,-79.316825,89.47,-0.046,0,11.98,normal
V15998,101,-2.180722,-79.304291,94.63,0.538,0,9.02,normal
V15999,118,-2.901632,-78.625734,36.01,1.342,3,18.18,normal
V16000,113,-2.570986,-78.848536,51.01,0.935,2,6.34,normal
V16001,109,-2.534084,-78.857636,46.9,0.715,1,7.03,normal
V16002,122,-2.564546,-78.844743,250.58,-2.388,2,18.28,ruido_sensor
V16003,126,-2.546447,-78.880381,35.1,0.429,0,8.49,normal
V16004,110,-2.570832,-78.84162,50.13,0.27,0,8.92,normal
V16005,129,-2.545973,-78.85943,37.52,1.199,2,7.92,normal
V16006,111,-2.555749,-78.86155,57.21,0.6,2,8.15,normal
V16007,126,-2.197904,-79.311252,93.75,0.326,0,13.04,normal
V16008,126,-2.215704,-79.328325,98.93,0.48,2,12.99,normal
V16009,107,-2.186135,-79.282325,89.22,0.57,0,12.89,normal
V16010,130,-2.546758,-78.844584,44.91,0.354,0,9.93,normal
V16011,114,-2.174198,-79.275131,99.38,0.33,1,12.45,normal
V16012,119,-2.536629,-78.843943,62.92,0.522,1,9.06,normal
V16013,101,-2.19244,-79.299703,155.57,5.289,16,10.46,anomalia_temeraria
V16014,126,-2.528129,-78.865632,41.93,0.655,0,12.22,normal
V16015,110,-2.560763,-78.82047,46.69,-0.052,0,9.0,normal
V16016,117,-2.180314,-79.300617,74.87,0.305,0,17.61,normal
V16017,120,-2.22095,-79.289032,74.28,0.386,0,14.01,normal
V16018,122,-2.522279,-78.828,39.52,0.28,2,10.39,normal
V16019,112,-2.900139,-78.577852,15.2,0.344,7,19.82,normal
V16020,117,-2.217678,-79.298073,85.8,0.316,1,10.78,normal
V16021,126,-2.543526,-78.842596,54.98,0.846,3,9.55,normal
V16022,118,-2.53711,-78.850454,45.88,0.686,0,10.5,normal
V16023,112,-2.208615,-79.331433,88.56,0.593,0,14.2,normal
V16024,122,-2.212642,-79.318856,91.37,0.382,0,12.91,normal
V16025,107,-2.174543,-79.293229,92.51,0.635,0,12.17,normal
V16026,107,-2.878448,-78.642816,32.2,1.132,2,19.71,normal
V16027,109,-2.215325,-79.307925,92.7,0.244,0,14.34,normal
V16028,129,-2.541965,-78.854746,55.09,0.56,2,11.37,normal
V16029,123,-2.207196,-79.255821,93.96,0.791,0,14.66,normal
V16030,127,-2.55899,-78.834209,53.61,1.078,1,8.02,normal
V16031,126,-2.200838,-79.302869,102.48,0.346,0,17.94,normal
V16032,126,-2.922158,-78.603577,35.41,1.538,3,21.19,normal
V16033,129,-2.529125,-78.838044,31.47,1.35,1,8.42,normal
V16034,112,-2.926735,-78.599484,40.09,0.948,4,23.76,normal
V16035,107,-2.520625,-78.838708,53.3,0.867,0,8.76,normal
V16036,130,-2.558741,-78.848408,46.96,0.81,1,4.9,normal
V16037,102,-2.234218,-79.313082,85.72,0.361,0,11.46,normal
V16038,122,-2.54316,-78.836068,49.45,0.687,2,11.56,normal
V16039,122,-2.533392,-78.826284,38.58,1.231,1,7.94,normal
V16040,103,-2.57559,-78.838768,41.75,0.679,1,7.0,normal
V16041,114,-2.181524,-79.288455,87.96,0.492,0,8.23,normal
V16042,110,-2.551813,-78.852275,55.39,0.934,2,11.02,normal
V16043,116,-2.534258,-78.858007,35.7,0.928,1,11.79,normal
V16044,112,-2.92376,-78.597578,32.54,1.253,1,18.55,normal
V16045,115,-2.526192,-78.871894,55.6,0.858,1,8.07,normal
V16046,123,-2.914862,-78.595985,25.33,1.402,4,18.48,normal
V16047,112,-2.27641,-79.317573,141.36,5.303,6,23.61,anomalia_temeraria
V16048,122,-2.517674,-78.857036,54.63,1.291,1,9.98,normal
V16049,125,-2.575253,-78.862338,44.2,1.397,0,7.86,normal
V16050,130,-2.894959,-78.582809,37.4,1.287,5,15.37,normal
V16051,124,-2.186305,-79.282349,81.89,0.301,0,13.08,normal
V16052,116,-2.524231,-78.867365,41.46,1.066,2,10.91,normal
V16053,109,-2.52137,-78.847942,47.09,0.292,0,9.23,normal
V16054,129,-2.199835,-79.306958,87.97,0.098,0,16.63,normal
V16055,127,-2.517038,-78.833561,49.02,0.271,1,9.09,normal
V16056,104,-2.58497,-78.877688,49.87,1.356,1,9.82,normal
V16057,115,-2.206489,-79.283721,86.96,0.21,0,16.25,normal
V16058,128,-2.235903,-79.305556,89.59,0.177,0,13.61,normal
V16059,104,-2.916024,-78.583144,31.01,0.914,4,20.58,normal
V16060,103,-2.563862,-78.859368,54.34,0.05,0,7.88,normal
V16061,127,-2.199471,-79.300807,87.88,0.694,0,10.57,normal
V16062,107,-2.204878,-79.299149,88.51,0.373,0,15.3,normal
V16063,130,-2.896776,-78.605639,31.67,0.966,2,18.27,normal
V16064,125,-2.876454,-78.557653,29.13,1.75,0,22.79,normal
V16065,104,-2.196649,-79.334336,132.03,3.994,9,1.67,anomalia_temeraria
V16066,103,-2.542413,-78.832154,43.1,0.831,1,9.21,normal
V16067,126,-2.556617,-78.87172,49.32,1.386,2,8.96,normal
V16068,110,-2.55894,-78.844411,50.09,0.757,1,6.89,normal
V16069,107,-2.890207,-78.590422,29.23,0.636,6,17.82,normal
V16070,103,-2.174314,-79.296018,99.17,-0.011,0,12.13,normal
V16071,110,-2.175951,-79.279957,92.95,0.163,0,14.52,normal
V16072,130,-2.539412,-78.849934,45.0,1.149,0,5.7,normal
V16073,107,-2.531612,-78.888106,49.61,0.871,1,7.98,normal
V16074,118,-2.923003,-78.622284,28.42,0.625,3,22.96,normal
V16075,107,-2.173812,-79.293827,104.51,0.683,0,17.62,normal
V16076,125,-2.558178,-78.836652,47.82,0.307,0,8.91,normal
V16077,126,-2.900627,-78.613257,32.34,1.193,3,18.19,normal
V16078,127,-2.578963,-78.86374,39.69,0.916,2,8.95,normal
V16079,122,-2.556131,-78.841614,50.31,1.36,0,10.41,normal
V16080,125,-2.572117,-78.818909,52.57,0.995,0,8.39,normal
V16081,121,-2.86383,-78.628413,26.84,-0.023,2,20.51,normal
V16082,121,-2.907242,-78.616457,30.39,1.379,3,17.12,normal
V16083,129,-2.907795,-78.59854,38.05,1.049,1,18.9,normal
V16084,117,-2.218752,-79.311581,95.67,0.606,0,16.13,normal
V16085,122,-2.930638,-78.605906,35.05,1.428,2,17.38,normal
V16086,113,-2.516394,-78.840519,42.9,1.083,0,9.6,normal
V16087,112,-2.183765,-79.277454,92.92,0.178,1,14.75,normal
V16088,129,-2.560395,-78.847882,42.59,0.769,0,8.55,normal
V16089,121,-2.203242,-79.275417,,0.589,1,12.72,normal
V16090,128,-2.568292,-78.828817,43.36,1.138,2,6.13,normal
V16091,102,-2.222835,-79.237196,128.88,5.632,9,11.4,anomalia_temeraria
V16092,110,-2.209113,-79.285782,87.31,0.213,1,12.53,normal
V16093,130,-2.181247,-79.261706,97.4,1.038,0,13.04,normal
V16094,115,-2.56384,-78.847991,53.24,0.811,4,10.12,normal
V16095,106,-2.203911,-79.288229,88.58,0.441,0,11.72,normal
V16096,113,-2.193692,-79.280326,97.63,0.263,0,15.24,normal
V16097,119,-2.162095,-79.317775,86.9,0.262,0,11.83,normal
V16098,114,-2.19745,-79.306802,90.47,0.574,0,16.67,normal
V16099,122,-2.566283,-78.841837,47.77,1.106,0,12.35,normal
V16100,129,-2.551961,-78.850238,36.57,1.086,1,6.69,normal
V16101,125,-2.873845,-78.565882,31.0,1.118,3,15.75,normal
V16102,128,-3.647705,-80.143333,18.07,-0.126,4,1.06,anomalia_desvio
V16103,126,-2.925593,-78.591252,33.2,0.876,1,21.31,normal
V16104,117,-2.218266,-79.297306,85.28,0.651,1,15.64,normal
V16105,128,-2.51151,-78.847718,43.02,0.668,2,10.53,normal
V16106,114,-2.555566,-78.846073,45.21,0.81,2,10.3,normal
V16107,104,-2.871091,-78.591665,34.05,1.262,0,21.65,normal
V16108,103,-2.556865,-78.853567,47.12,0.652,2,8.8,normal
V16109,121,-2.495785,-78.823012,38.77,0.881,3,11.21,normal
V16110,110,-2.54339,-78.863665,40.21,0.505,0,7.14,normal
V16111,126,-2.215637,-79.303013,84.97,0.254,0,14.53,normal
V16112,129,-2.521797,-78.874015,49.71,0.751,0,5.26,normal
V16113,112,-2.522337,-78.847329,41.42,0.823,1,9.62,normal
V16114,112,-2.876416,-78.607268,25.51,1.23,3,19.65,normal
V16115,121,-2.527354,-78.854332,61.27,0.966,1,9.88,normal
V16116,108,-2.513043,-78.863389,48.59,0.468,0,7.75,normal
V16117,112,-2.534852,-78.863777,46.58,0.96,0,11.1,normal
V16118,128,-2.206741,-79.309842,101.26,0.59,1,12.6,normal
V16119,117,-2.528308,-78.865347,45.81,0.56,0,9.47,normal
V16120,111,-2.889568,-78.619053,32.91,1.719,1,20.03,normal
V16121,129,-2.537585,-78.828313,44.89,0.607,2,10.48,normal
V16122,126,-2.876623,-78.586826,33.84,1.164,0,18.63,normal
V16123,112,-2.552702,-78.84505,54.39,0.744,1,9.64,normal
V16124,113,-2.879777,-78.610348,22.79,1.594,2,19.94,normal
V16125,110,-2.211707,-79.291025,89.6,0.584,0,14.24,normal
V16126,115,-2.549193,-78.841322,47.24,0.975,1,8.94,normal
V16127,107,-2.208262,-79.26743,97.1,0.425,0,11.69,normal
V16128,120,-2.91579,-78.601283,36.0,1.991,2,18.49,normal
V16129,113,-2.534837,-78.867828,58.73,0.937,0,9.79,normal
V16130,115,-2.542422,-78.872638,50.97,1.04,0,8.75,normal
V16131,116,-2.202833,-79.315032,90.58,0.444,0,16.9,normal
V16132,112,-2.559247,-78.86389,50.51,1.016,3,11.23,normal
V16133,119,-2.186444,-79.301907,93.86,0.479,0,12.31,normal
V16134,118,-2.185497,-79.287174,93.62,,0,10.45,normal
V16135,121,-2.556046,-78.854316,245.49,4.211,2,9.97,ruido_sensor
V16136,114,-2.200104,-79.304752,93.39,0.411,1,15.18,normal
V16137,121,-3.603863,-80.09186,16.69,1.096,2,1.63,anomalia_desvio
V16138,106,-2.199189,-79.315994,95.48,0.893,0,14.45,normal
V16139,113,-2.898099,-78.607197,25.97,0.953,6,22.13,normal
V16140,129,-2.876463,-78.622129,25.99,1.206,3,18.08,normal
V16141,129,-2.214818,-79.314653,95.43,0.498,1,13.29,normal
V16142,106,-2.515207,-78.858623,41.2,0.815,1,10.68,normal
V16143,106,-2.553392,-78.834119,43.29,0.921,1,6.45,normal
V16144,112,-2.203964,-79.32354,80.27,0.414,1,12.77,normal
V16145,113,-2.874111,-78.582969,31.62,0.744,0,17.08,normal
V16146,108,-2.560673,-78.827736,51.39,1.004,1,10.17,normal
V16147,126,-2.920298,-78.608536,25.65,1.329,3,17.5,normal
V16148,119,-2.520415,-78.866478,48.44,0.882,1,9.12,normal
V16149,101,-2.54677,-78.838288,51.57,0.853,1,10.92,normal
V16150,128,-2.20108,-79.315476,88.08,0.257,0,11.84,normal
V16151,101,-2.587616,-78.841916,38.66,0.877,1,9.07,normal
V16152,106,-2.222565,-79.2703,95.82,0.127,0,17.31,normal
V16153,124,-2.19473,-79.294796,96.53,0.232,0,14.95,normal
V16154,102,-2.568059,-78.850761,,1.231,1,8.66,normal
V16155,121,-2.904785,-78.599612,28.17,1.576,2,21.6,normal
V16156,103,-2.883821,-78.595292,20.84,1.088,1,16.84,normal
V16157,109,-2.561863,-78.853503,43.65,0.463,1,9.38,normal
V16158,116,-2.919176,-78.61955,35.48,0.463,2,18.04,normal
V16159,107,-2.190961,-79.303909,86.58,0.265,0,12.0,normal
V16160,110,-2.202455,-79.312737,96.29,0.22,0,12.75,normal
V16161,123,-2.197864,-79.299788,92.78,0.637,1,16.23,normal
V16162,127,-2.208028,-79.306234,104.01,0.551,0,11.85,normal
V16163,104,-2.534858,-78.80517,45.07,0.652,1,9.27,normal
V16164,122,-2.902566,-78.591577,31.0,1.239,5,20.95,normal
V16165,126,-2.2001,-79.280506,97.95,0.202,0,13.64,normal
V16166,119,-2.194481,-79.307366,96.03,0.489,0,14.84,normal
V16167,117,-2.190499,-79.29673,89.86,0.565,0,16.31,normal
V16168,126,-2.553103,-78.850375,49.38,0.641,1,11.05,normal
V16169,125,-2.200699,-79.325211,99.13,0.583,0,13.77,normal
V16170,116,-2.896643,-78.629248,30.42,1.499,3,16.93,normal
V16171,122,-2.198126,-79.326075,139.81,3.485,4,15.48,anomalia_temeraria
V16172,105,-2.895597,-78.583717,31.04,1.76,1,22.38,normal
V16173,129,-2.894273,-78.574568,34.17,0.998,3,18.41,normal
V16174,110,-2.194198,-79.307391,93.77,0.7,0,12.88,normal
V16175,106,-2.138976,-79.31642,134.69,3.52,10,22.33,anomalia_temeraria
V16176,107,-2.564384,-78.829561,48.71,0.482,1,5.93,normal
V16177,110,-2.542366,-78.838956,47.4,0.727,0,6.13,normal
V16178,113,-2.553815,-78.861528,45.92,0.907,2,7.34,normal
V16179,118,-2.227481,-79.305336,95.04,0.384,1,13.96,normal
V16180,122,-2.911169,-78.614528,30.11,1.155,2,18.07,normal
V16181,109,-2.54215,-78.822126,50.98,1.038,1,7.64,normal
V16182,115,-2.200648,-79.288183,91.85,0.286,1,16.68,normal
V16183,124,-2.88288,-78.617283,21.26,0.941,3,23.37,normal
V16184,127,-2.174267,-79.300861,139.57,4.99,9,21.95,anomalia_temeraria
V16185,106,-2.207099,-79.30267,86.77,0.615,0,12.78,normal
V16186,114,-2.200734,-79.309892,90.18,0.592,0,14.39,normal
V16187,124,-2.211252,-79.317116,98.71,0.496,1,15.4,normal
V16188,116,-2.184583,-79.335921,105.63,0.475,0,15.78,normal
V16189,102,-2.558056,-78.861459,43.35,1.388,1,6.83,normal
V16190,125,-2.539542,-78.847889,45.21,0.917,3,6.91,normal
V16191,117,-2.179865,-79.296596,104.76,0.701,1,13.28,normal
V16192,116,-2.559892,-78.834634,45.56,0.698,0,5.49,normal
V16193,112,-2.563484,-78.816718,58.07,0.813,2,7.75,normal
V16194,121,-2.549147,-78.850415,45.57,1.139,2,5.46,normal
V16195,101,-2.894685,-78.583339,31.15,1.006,5,21.35,normal
V16196,101,-2.930828,-78.610725,36.6,0.656,7,13.64,normal
V16197,125,-2.926025,-78.576919,37.44,1.215,2,15.79,normal
V16198,120,-2.197674,-79.32429,87.07,0.061,0,14.15,normal
V16199,111,-2.548527,-78.862232,58.33,1.026,0,10.28,normal
V16200,118,-2.224595,-79.279748,97.9,0.497,0,12.3,normal
V16201,122,-2.196076,-79.313527,108.57,0.274,0,15.84,normal
V16202,106,-2.142405,-79.339828,92.44,0.238,1,12.62,normal
V16203,107,-2.893353,-78.587547,33.39,0.746,5,18.3,normal
V16204,127,-2.905016,-78.587098,26.04,1.339,1,16.41,normal
V16205,104,-2.888722,-78.56619,26.55,1.284,5,18.05,normal
V16206,102,-2.19766,-79.323633,100.05,0.672,1,16.59,normal
V16207,115,-2.520371,-78.868682,48.44,0.944,0,9.02,normal
V16208,126,-2.534563,-78.850649,43.69,0.683,1,8.5,normal
V16209,108,-2.236592,-79.277898,85.51,0.744,0,12.05,normal
V16210,121,-2.201461,-79.281576,101.02,0.247,0,10.57,normal
V16211,112,-2.585735,-78.889409,51.66,0.68,1,9.72,normal
V16212,110,-2.558495,-78.840622,38.69,0.785,0,6.44,normal
V16213,109,-2.555174,-78.857859,40.19,0.541,2,9.24,normal
V16214,102,-2.900258,-78.597143,27.31,0.792,3,18.56,normal
V16215,130,-2.887651,-78.617394,24.59,1.307,7,18.35,normal
V16216,127,-2.247088,-79.316147,84.18,-0.001,0,14.15,normal
V16217,108,-2.532656,-78.838073,54.51,0.409,2,8.06,normal
V16218,112,-2.889772,-78.633229,39.7,1.217,2,20.57,normal
V16219,104,-2.183664,-79.253332,83.08,0.27,0,14.05,normal
V16220,103,-2.579761,-78.850313,46.78,0.339,0,12.09,normal
V16221,123,-2.919399,-78.585759,32.41,0.828,1,17.9,normal
V16222,112,-2.546393,-78.858962,45.14,0.406,2,6.08,normal
V16223,122,-2.908514,-78.552332,23.18,1.118,1,14.71,normal
V16224,118,-2.588236,-78.881761,42.08,0.695,2,4.28,normal
V16225,109,-2.194239,-79.286144,144.06,3.787,8,19.53,anomalia_temeraria
V16226,113,-2.18839,-79.315306,95.1,0.799,1,14.62,normal
V16227,119,-2.165385,-79.356933,81.34,0.248,0,16.16,normal
V16228,107,-2.902486,-78.595898,32.12,1.903,9,18.65,normal
V16229,113,-2.569302,-78.847332,53.57,0.55,1,10.22,normal
V16230,109,-2.537121,-78.877536,39.47,1.303,0,10.6,normal
V16231,126,-2.515522,-78.830867,44.32,0.718,2,9.86,normal
V16232,127,-2.547696,-78.8135,49.59,1.275,1,10.19,normal
V16233,117,-2.222484,-79.292368,78.46,0.47,0,16.54,normal
V16234,107,-2.897389,-78.579999,29.37,1.384,4,20.77,normal
V16235,102,-2.539274,-78.848141,50.49,0.801,0,8.8,normal
V16236,104,-2.206005,-79.317998,86.62,0.105,0,10.96,normal
V16237,105,-2.185549,-79.31974,89.91,0.365,0,15.01,normal
V16238,124,-2.215028,-79.301662,97.0,0.676,0,17.6,normal
V16239,105,-2.227727,-79.303689,139.97,4.507,8,20.82,anomalia_temeraria
V16240,105,-2.560991,-78.883481,40.48,0.306,1,9.88,normal
V16241,123,-2.197666,-79.31288,95.44,0.589,0,14.77,normal
V16242,130,-2.913845,-78.584404,34.55,0.983,5,18.13,normal
V16243,113,-2.540294,-78.843623,49.48,0.706,1,7.09,normal
V16244,126,-2.228348,-79.275621,83.83,0.433,0,15.16,normal
V16245,103,-2.202972,-79.300573,87.63,0.444,0,15.96,normal
V16246,102,-2.184769,-79.273293,100.26,0.644,1,12.76,normal
V16247,105,-2.511108,-78.890456,48.66,0.315,2,6.87,normal
V16248,126,-2.518646,-78.852034,268.0,1.134,2,2.36,ruido_sensor
V16249,130,-2.889445,-78.649694,34.79,1.034,2,20.99,normal
V16250,111,-2.882224,-78.609936,34.07,0.268,1,19.24,normal
V16251,113,-2.90374,-78.560024,34.16,1.219,1,17.94,normal
V16252,127,-2.900516,-78.638903,30.96,0.692,4,20.92,normal
V16253,103,-2.558669,-78.86359,53.59,0.582,0,5.41,normal
V16254,121,-2.554285,-78.864267,58.12,0.751,1,8.77,normal
V16255,109,-2.910238,-78.610836,31.91,0.844,5,22.49,normal
V16256,124,-2.87957,-78.600614,39.6,1.089,0,19.75,normal
V16257,121,-2.205569,-79.302376,90.36,0.288,3,15.82,normal
V16258,116,-2.55126,-78.835928,44.25,0.534,3,10.29,normal
V16259,103,-2.885297,-78.582092,32.59,1.687,3,22.0,normal
V16260,126,-2.191688,-79.316306,90.38,0.545,0,14.0,normal
V16261,105,-2.557414,-78.873709,42.78,1.352,1,7.2,normal
V16262,107,-2.558837,-78.85704,45.34,0.928,2,9.05,normal
V16263,116,-2.538453,-78.869699,55.86,0.79,0,13.16,normal
V16264,126,-2.181763,-79.292227,90.47,0.612,0,15.55,normal
V16265,105,-2.19896,-79.289953,88.83,0.507,0,16.97,normal
V16266,101,-3.665582,-80.115421,23.12,0.621,3,1.75,anomalia_desvio
V16267,121,-2.575033,-78.867064,43.77,1.207,2,6.02,normal
V16268,112,-2.239181,-79.30381,92.96,0.315,0,11.09,normal
V16269,117,-2.939685,-78.621519,24.36,0.78,0,18.93,normal
V16270,124,-2.543235,-78.842218,47.18,0.774,0,8.89,normal
V16271,111,-2.170708,-79.32029,88.34,-0.112,0,13.08,normal
V16272,128,-2.545479,-78.831371,52.24,0.94,1,9.92,normal
V16273,102,-2.541501,-78.861329,40.81,0.837,2,9.73,normal
V16274,103,-2.549771,-78.848485,51.64,0.699,1,7.74,normal
V16275,104,-2.556364,-78.863055,51.23,0.546,0,9.15,normal
V16276,111,-2.18244,-79.300324,93.06,0.118,0,11.57,normal
V16277,117,-2.549079,-78.864359,51.62,0.942,3,8.29,normal
V16278,110,-2.564975,-78.828432,42.83,0.603,0,5.89,normal
V16279,105,-2.214226,-79.258248,92.25,0.278,0,12.14,normal
V16280,113,-2.538599,-78.86276,57.79,1.343,1,6.43,normal
V16281,123,-2.888737,-78.610094,32.3,1.082,2,19.04,normal
V16282,111,-2.198803,-79.296925,94.62,0.443,0,12.28,normal
V16283,116,-2.17941,-79.314192,103.77,0.172,0,13.84,normal
V16284,124,-2.245152,-79.266473,94.91,0.429,0,14.85,normal
V16285,115,-2.540434,-78.847458,53.4,1.037,4,9.95,normal
V16286,120,-2.226122,-79.321167,92.47,0.252,2,15.11,normal
V16287,123,-2.885224,-78.588848,33.18,1.403,3,17.89,normal
V16288,111,-2.201933,-79.306213,81.43,0.536,1,12.41,normal
V16289,106,-2.564242,-78.822844,57.84,0.608,1,10.01,normal
V16290,104,-2.493911,-78.841743,53.44,0.92,2,10.23,normal
V16291,124,-2.921255,-78.601481,34.02,1.245,0,18.92,normal
V16292,112,-2.525507,-78.844254,55.69,1.135,1,8.5,normal
V16293,124,-2.192376,-79.306354,105.06,0.488,0,16.08,normal
V16294,110,-2.575653,-78.841833,42.62,0.394,0,9.38,normal
V16295,105,-2.224136,-79.317199,81.99,0.387,0,13.85,normal
V16296,114,-2.542375,-78.892088,36.59,0.6,0,7.52,normal
V16297,106,-2.556393,-78.851318,48.69,0.685,2,11.6,normal
V16298,106,-2.514838,-78.831959,51.0,0.455,0,10.2,normal
V16299,109,-2.556963,-78.888892,49.02,0.824,0,6.21,normal
V16300,127,-2.541071,-78.839604,58.32,0.758,0,8.46,normal
V16301,108,-2.220231,-79.296561,91.42,0.451,0,11.45,normal
V16302,103,-2.555769,-78.833844,232.2,-4.841,2,15.07,ruido_sensor
V16303,103,-2.913813,-78.622003,28.45,1.164,0,17.42,normal
V16304,121,-2.894889,-78.595604,19.83,1.55,2,19.01,normal
V16305,110,-2.154959,-79.325766,87.86,0.349,0,15.16,normal
V16306,109,-2.560043,-78.856731,46.11,0.567,3,4.49,normal
V16307,115,-2.214078,-79.283739,93.2,0.088,0,10.89,normal
V16308,101,-2.536688,-78.858049,55.02,0.913,1,8.0,normal
V16309,127,-2.210633,-79.30097,99.4,0.829,0,13.01,normal
V16310,130,-2.202433,-79.274689,89.83,0.477,0,13.75,normal
V16311,130,-2.885617,-78.608127,39.41,0.925,1,13.86,normal
V16312,124,-2.544524,-78.861727,54.05,0.511,2,12.86,normal
V16313,110,-2.888207,-78.622935,29.18,0.574,4,20.29,normal
V16314,110,-2.532589,-78.865059,44.0,1.16,0,5.12,normal
V16315,106,-3.559708,-80.065861,30.05,0.29,7,3.23,anomalia_desvio
